n,rn,dn0,dn1,dn2,dn3,dn4
10194,0.000007758028592,4.16831033428904,7911.5488829558,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
10195,0.000008199828910,-3.68927347518927,3754.4263991336,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
10196,0.000010033576498,0.44354940571505,-2522.4191280975,-1.85383995824243E-04,-2.19660012894893E-07,1.03197440160975E-09
10197,0.000007295043025,-125.34360223768300,8328.6493988568,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
10198,0.000007294299490,136.33817026653400,8328.7334503901,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
10199,0.000009876842367,-17.62297243657010,9792.5548605094,-1.28012330752967E-04,-1.06904325566739E-08,-5.88563808866977E-11
10200,0.000008344833828,19.35903454277650,16033.9910369437,-4.67865745086886E-04,-4.13606380808364E-07,1.83051101576527E-09
10201,0.000007602290067,-9.75304702488550,7216.0298394098,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
10202,0.000009745498701,-0.43923099434684,32182.0881957728,1.99260555146589E-05,3.74954319193697E-07,-2.05202238666422E-09
10203,0.000007721061912,11.44093508493010,16285.0253958108,-9.70977534384004E-05,2.57136449814237E-08,-2.33437787454241E-10
10204,0.000008826480260,-3.71414613795117,-11033.4375466012,-1.21377830447759E-04,-2.14314796616557E-07,1.06140259205310E-09
10205,0.000007952189642,12.33359409405450,7697.5389255201,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
10206,0.000008165070824,8.22251021201352,8325.6000004810,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
10207,0.000009874058849,61.84810736694240,15542.4590273007,2.87375665672167E-05,1.03867016335956E-07,-5.53172410145980E-10
10208,0.000009874058849,-34.77105486313640,15543.0495526627,-1.61103918814884E-04,2.03684287030868E-08,-2.62865977897590E-10
10209,0.000009644959688,36.69861291943480,9983.2585966651,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
10210,0.000008158828391,2.77174399811270,8331.7828487659,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
10211,0.000009472310289,8.68171705444224,6983.1834916442,2.14121562391459E-04,3.23527029230850E-07,-1.58514681175573E-09
10212,0.000007376169835,4.09877187781043,596.6683958122,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
10213,0.000008125837380,-59.99452285646600,23314.1381485234,-9.92747641857504E-05,9.31765837792822E-08,-6.12028791032678E-10
10214,0.000008125642717,97.46851314225120,23314.1247214219,-9.92747641857504E-05,9.31765837792822E-08,-6.12028791032678E-10
10215,0.000007234939882,10.06937189326090,8448.6367820047,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
10216,0.000009427505666,-30.00063826800510,16728.0238387018,1.19200819700409E-04,2.81777735414415E-07,-1.43999359563154E-09
10217,0.000008107276880,21.67792188689560,22714.1573393844,-2.84658760009993E-04,-1.26483429115611E-07,4.19945610577079E-10
10218,0.000007797629976,4.01162455415609,16158.4426366093,-1.28012330752967E-04,-1.06904325566739E-08,-5.88563808866977E-11
10219,0.000009607380946,30.79214558404900,32212.7563776466,3.00230794029952E-04,6.36363625905026E-07,-3.22915000439817E-09
10220,0.000007075860089,-132.08322920906400,8332.0275281879,2.14121562391459E-04,3.23527029230850E-07,-1.58514681175573E-09
10221,0.000007075860089,-133.65274565624700,-8325.3553210590,-9.04632531331926E-05,-1.77910719078459E-07,8.86821185485563E-10
10222,0.000007418656050,-78.95202846066010,11111.8952327699,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
10223,0.000007551234934,5.30051553105456,7798.9992889813,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
